candidate_id,candidate_name,candidate_type,region_code,region_name,latitude,longitude,covered_grid_ids
candidate_7a15c3620b9870d7,터서리경로당,마을회관및경로당,48890330,가야면,35.7828034,128.1190572,"[""라마55b54a""]"
candidate_7a1fa2a10aa46ae1,신기경로당,마을회관및경로당,48890420,쌍백면,35.4617339,128.1789582,"[""라마61b18b""]"
candidate_7a34d286b4028445,신성동경로당,마을회관및경로당,48890450,대병면,35.5218082,128.0140032,"[""라마46b25a""]"
candidate_7aca891a80dba310,하림1구 경로당,마을회관및경로당,48890340,야로면,35.74861837,128.155859,"[""라마59a50a""]"
candidate_7b11cc79cbfdfadb,초곡경로당,마을회관및경로당,48890390,청덕면,35.5160212,128.3398438,"[""라마76a24b""]"
candidate_7b5adea9e37503d6,양림경로당,마을회관및경로당,48890400,적중면,35.5380803,128.2672629,"[""라마69b27a""]"
candidate_7bd2dd271f95983c,이책경로당,경로당,48890370,쌍책면,35.6251188,128.2538297,"[""라마68a36b""]"
candidate_7bf7f0b759e712e6,누하경로당,마을회관및경로당,48890400,적중면,35.5285703,128.2674629,"[""라마69b26a""]"
candidate_7c3e1d730bc05b82,대지2구경로당,마을회관및경로당,48890450,대병면,35.54503297,127.9680131,"[""라마42a27b""]"
candidate_7c609c77840bcdef,말정경로당,마을회관및경로당,48890390,청덕면,35.5748434,128.3435564,"[""라마76a31a""]"
candidate_7d1a286142709d21,귀봉동경로당,마을회관및경로당,48890350,율곡면,35.5755083,128.2356451,"[""라마66b31a""]"
candidate_7d93f0932b6021ca,권빈3구경로당,마을회관및경로당,48890310,봉산면,35.6341213,128.0644587,"[""라마51a37b""]"
candidate_7db3756e46e40035,노양1구경로당,마을회관및경로당,48890350,율곡면,35.6385286,128.1860468,"[""라마62a38a""]"
candidate_7dd645b2bd5a36c4,구원 경로당,마을회관및경로당,48890330,가야면,35.7822561,128.125461,"[""라마56a54a"",""라마56b54a""]"
candidate_7e9355e557299bb0,삼가분회경로당,경로당,48890430,삼가면,35.4144744,128.1201756,"[""라마56a13a""]"
candidate_7f0927464cdd0993,원송경로당,경로당,48890450,대병면,35.5246177,128.0552414,"[""라마50a25b""]"
candidate_7ff864bc61408f80,호산경로당,마을회관및경로당,48890440,가회면,35.4360016,128.0309499,"[""라마48a15b""]"
candidate_8058c8b403e103c8,상판경로당,마을회관및경로당,48890430,삼가면,35.434461,128.117584,"[""라마56a15b""]"
candidate_80d87863123fc540,월계경로당,마을회관및경로당,48890440,가회면,35.472374,128.0534124,"[""라마50a19b""]"
candidate_8251592e16c867ad,도리경로당,마을회관및경로당,48890410,대양면,35.5006041,128.143617,"[""라마58a22b""]"
candidate_82a1456e7ff885ee,임북 경로당,마을회관및경로당,48890330,가야면,35.7341484,128.1098423,"[""라마55a48b""]"
candidate_82cc8d22503e6937,매촌경로당,마을회관및경로당,48890340,야로면,35.7207187,128.1647134,"[""라마60a47a""]"
candidate_83a25eb86c8ba586,치인2구 경로당,마을회관및경로당,48890330,가야면,35.7912829,128.062052,"[""라마50b55a""]"
candidate_83f8ff022b21a3d0,신평경로당,마을회관및경로당,48890330,가야면,35.7016352,128.1206271,"[""라마56a45a""]"
candidate_845275c824682f18,무곡할머니경로당,마을회관및경로당,48890410,대양면,35.52174308,128.1869415,"[""라마62a25a""]"
candidate_84ab73708bb95b23,가호2구월평경로당,경로당,48890460,용주면,35.5540208,128.055063,"[""라마50a28b""]"
candidate_858dc2fe6f06989f,상조항경로당,경로당,48890450,대병면,35.5157342,128.0453004,"[""라마49a24b""]"
candidate_859bdf1fb8b254e6,양촌경로당,마을회관및경로당,48890390,청덕면,35.5855987,128.3199225,"[""라마74a32a"",""라마74a32b""]"
candidate_85a7e99ad5f61244,계산1구경로당,마을회관및경로당,48890310,봉산면,35.59010528,128.069952,"[""라마51b32b""]"
candidate_86967931f74f98e0,산두경로당,마을회관및경로당,48890440,가회면,35.4851366,128.0558205,"[""라마50a21a""]"
candidate_879a49a4bed8fc09,가현새마을경로당,마을회관및경로당,48890390,청덕면,35.5617862,128.3358561,"[""라마75b29b""]"
candidate_88481f60611f16f5,황산1구 경로당,마을회관및경로당,48890330,가야면,35.7627929,128.1365888,[]
candidate_886702e960b014ab,석계 경로당,마을회관및경로당,48890330,가야면,35.75932345,128.0742356,"[""라마51b51b""]"
candidate_8948a7c5d1c725a4,아초경로당,마을회관및경로당,48890430,삼가면,35.3965547,128.1370253,"[""라마57b11a""]"
candidate_898159a49bd64ca1,상촌경로당,마을회관및경로당,48890410,대양면,35.5047097,128.2187708,"[""라마65a23a""]"
candidate_89dd80d22862104a,장동경로당,마을회관및경로당,48890380,덕곡면,35.6248811,128.3263716,"[""라마74b36b""]"
candidate_89eea031c4e88a60,둔덕경로당,마을회관및경로당,48890460,용주면,35.5260488,128.0888396,"[""라마53a25b""]"
candidate_8a42a737550f3edb,본천3구경로당,마을회관및경로당,48890350,율곡면,35.53889779,128.1985389,"[""라마63a27a""]"
candidate_8b9999f446d60684,향묵경로당,마을회관및경로당,48890420,쌍백면,35.4532471,128.1632121,"[""라마60a17b""]"
candidate_8c589f7f82b24acb,평촌경로당,마을회관및경로당,48890390,청덕면,35.61011207,128.3090705,"[""라마73a35a""]"
candidate_8d1ccab54b9347d4,상두동 경로당,마을회관및경로당,48890330,가야면,35.71140521,128.1051472,"[""라마54b46a""]"
candidate_8d223d9b09d6e01d,양지1구경로당,마을회관및경로당,48890310,봉산면,35.59584017,128.003543,"[""라마45b33a""]"
candidate_8d27b234b870b319,해인 경로당,마을회관및경로당,48890330,가야면,35.7922418,128.0858381,"[""라마52b55a""]"
candidate_8de1de861ce3d939,부흥동경로당,마을회관및경로당,48890460,용주면,35.5561308,128.107448,"[""라마55a29a""]"
candidate_903ed4858cc88381,안금경로당,마을회관및경로당,48890410,대양면,35.49592496,128.1851843,"[""라마62a22a""]"
candidate_91a71a90fe6c6892,연동경로당,마을회관및경로당,48890440,가회면,35.4374012,128.0191102,"[""라마47a15b""]"
candidate_924840df3035509c,후사경로당,마을회관및경로당,48890410,대양면,35.4901226,128.1823717,"[""라마61b21b""]"
candidate_9254c1716923a36b,금천경로당,마을회관및경로당,48890430,삼가면,35.3976258,128.0908782,"[""라마53b11a"",""라마53b11b""]"
candidate_9280247bf0991db9,하빈경로당,마을회관및경로당,48890340,야로면,35.70924295,128.1781061,"[""라마61a46a""]"
candidate_92c0f6a9d9c7caca,송계 경로당(구정4구),마을회관및경로당,48890340,야로면,35.7079206,128.1571169,"[""라마59a45b""]"
candidate_937893933477ec34,성리3구경로당,마을회관및경로당,48890450,대병면,35.5301737,128.0660943,"[""라마51a26a""]"
candidate_93f850f9452d8f2b,행복경로당,경로당,48890250,합천읍,35.56903464,128.1652762,"[""라마60a30a"",""라마60a30b""]"
candidate_9467d455cd8ee2bf,정동경로당,마을회관및경로당,48890390,청덕면,35.5136522,128.3294928,"[""라마75a24a"",""라마75a24b""]"
candidate_94793ba4e0fc3dc5,안계경로당,마을회관및경로당,48890420,쌍백면,35.44103109,128.1860612,"[""라마62a16a""]"
candidate_94be79c66c0338a7,하림3구경로당,마을회관,48890340,야로면,35.7605169,128.1553071,"[""라마59a51b""]"
candidate_94e0607d5d327152,상금경로당,마을회관및경로당,48890430,삼가면,35.415672,128.1214767,[]
candidate_95591512f8d30d93,언양골경로당,마을회관및경로당,48890350,율곡면,35.6256706,128.1890159,"[""라마62a36b""]"
candidate_9601d13f03121ddb,가회경로당,경로당,48890440,가회면,35.4346846,128.0342756,[]
candidate_9679e2f41452e86d,명곡경로당,마을회관및경로당,48890400,적중면,35.5286621,128.2707381,"[""라마69b26a""]"
candidate_967bbeb245a6c655,한실경로당,마을회관및경로당,48890420,쌍백면,35.4688164,128.1979037,"[""라마63a19a""]"
candidate_96cddccb41940b4e,대병경로당,경로당,48890450,대병면,35.52265594,128.0150729,"[""라마46b25a""]"
candidate_9738bc2f9f2677d0,중촌경로당,마을회관및경로당,48890420,쌍백면,35.44040169,128.1732384,"[""라마61a16a""]"
candidate_979aea932cb2e193,독산경로당,경로당,48890380,덕곡면,35.6215868,128.3534488,"[""라마77a36a"",""라마77a36b""]"
candidate_97b59239373fdea2,갑산2구경로당,마을회관및경로당,48890350,율곡면,35.5902151,128.2593986,"[""라마68b32b""]"
candidate_97b8339393ff9e2d,하빈1구할머니경로당,경로당,48890340,야로면,35.7107213,128.1782834,"[""라마61a46a""]"
candidate_98adf744a3e5c5db,설월경로당,마을회관및경로당,48890430,삼가면,35.401923,128.1492877,[]
candidate_998544a1e6731159,성산경로당,마을회관및경로당,48890460,용주면,35.556112,128.1350792,"[""라마57b29a""]"
candidate_9a4044e5c2ea9786,고삼경로당,마을회관및경로당,48890310,봉산면,35.60120896,128.0196789,"[""라마47a34a""]"
candidate_9b2810b56c46eef7,묘산면분회경로당,경로당,48890320,묘산면,35.65823716,128.112861,"[""라마55a40a""]"
candidate_9b9f417a0e8dcda5,신평윗들마을경로당,마을회관및경로당,48890430,삼가면,35.3885234,128.1198509,"[""라마56a10a"",""라마56a10b""]"
candidate_9c1398e57fe43fed,강성경로당,마을회관및경로당,48890430,삼가면,35.4241273,128.1299249,"[""라마57a14a""]"
candidate_9c88f37aac91b65e,정대2구 경로당,마을회관및경로당,48890340,야로면,35.6815265,128.1842423,"[""라마61b43a""]"
candidate_9cb25978d386ffa9,양촌화동경로당,마을회관및경로당,48890390,청덕면,35.58681057,128.3174576,"[""라마74a32b""]"
candidate_9cc046476febbceb,서재경로당,경로당,48890380,덕곡면,35.6166633,128.344828,[]
candidate_9d0898a4952b1510,중적포경로당,마을회관및경로당,48890390,청덕면,35.561905,128.348013,"[""라마76b29b""]"
candidate_9d7b9b04c24af10e,역산 경로당(구정5구),마을회관및경로당,48890340,야로면,35.7028429,128.1725335,"[""라마60b45a""]"
candidate_9dee897da818d37a,덕연경로당,마을회관및경로당,48890390,청덕면,35.5748907,128.3298758,"[""라마75a31a""]"
candidate_9e410395e820710e,외초사인경로당,마을회관및경로당,48890420,쌍백면,35.4126104,128.1709878,"[""라마60b13a""]"
candidate_9e67c30fa92f5bc7,조항경로당,경로당,48890450,대병면,35.51681157,128.0470444,"[""라마49b24b""]"
candidate_9ed3f52eb4500587,남옥경로당,경로당,48890250,합천읍,35.6185691,128.134301,[]
candidate_9f8b531c594fcdbd,교동경로당,마을회관및경로당,48890250,합천읍,35.5642322,128.1650655,"[""라마60a29b"",""라마60a30a""]"
candidate_a005ecf6acc41aa1,매안 경로당,마을회관및경로당,48890330,가야면,35.73051015,128.1106984,"[""라마55a48a""]"
candidate_a0301cd76c08bbbe,평구1구경로당,마을회관및경로당,48890420,쌍백면,35.4421089,128.1540433,"[""라마59a16a""]"
candidate_a29f1459d084a60c,도탄경로당,마을회관및경로당,48890440,가회면,35.4685317,128.0353367,"[""라마48b19a""]"
candidate_a2ddf5d448d27407,하신백림경로당,마을회관및경로당,48890420,쌍백면,35.4566592,128.137586,"[""라마57b18a""]"
candidate_a3777009d0b7612f,팔심경로당,마을회관및경로당,48890320,묘산면,35.6285407,128.0936008,"[""라마53b37a""]"
candidate_a3c6fa582283f35d,머금경로당,경로당,48890440,가회면,35.4338683,128.0151664,"[""라마46b15a"",""라마46b15b""]"
candidate_a3e359609b085deb,덕진경로당,마을회관및경로당,48890430,삼가면,35.4104995,128.0886025,"[""라마53a12b""]"
candidate_a4b1e3c016ea283f,청계경로당,경로당,48890360,초계면,35.54162587,128.2469492,"[""라마67b27b""]"
candidate_a4f53264af4fc2c4,용계경로당,마을회관및경로당,48890430,삼가면,35.39160541,128.088868,"[""라마53a10b"",""라마53b10b""]"
candidate_a50659e410252503,율진경로당,마을회관및경로당,48890350,율곡면,35.602491,128.180761,"[""라마61b34a""]"
candidate_a605c5bdb94ba2ab,장대경로당,마을회관및경로당,48890440,가회면,35.44042709,128.052367,"[""라마50a16a""]"
candidate_a6518539b59e045c,교동 경로당,마을회관및경로당,48890330,가야면,35.7311729,128.107561,[]
candidate_a7ed9acca7bb0219,팔산경로당,마을회관및경로당,48890460,용주면,35.52511332,128.1407498,"[""라마58a25b""]"
candidate_a8ebb847c44c4ba2,관평경로당,마을회관및경로당,48890360,초계면,35.54637968,128.2634635,"[""라마69a28a""]"
candidate_a9225c218cc1db08,초계내동할머니경로당,경로당,48890360,초계면,35.55998254,128.2666252,"[""라마69a29b""]"
candidate_a970826d68018d10,당진경로당(평구2구),마을회관및경로당,48890420,쌍백면,35.4411418,128.1489306,"[""라마58b16a""]"
candidate_aa0a75a3ca0dc32c,본천2구경로당,마을회관및경로당,48890350,율곡면,35.5589184,128.1981249,"[""라마63a29a""]"
candidate_aa1224689e53dfda,노곡1구경로당,마을회관및경로당,48890310,봉산면,35.6021664,127.9893721,"[""라마44a34a""]"
candidate_aa74f5e0f434bff8,제곡경로당,마을회관및경로당,48890430,삼가면,35.3708191,128.0895606,[]
candidate_ab2871d108f0a865,상나곡경로당,마을회관및경로당,48890320,묘산면,35.6958432,128.1257896,"[""라마56b44b""]"
candidate_abc1b9c48812991a,백역경로당,마을회관및경로당,48890420,쌍백면,35.4797045,128.1240194,"[""라마56b20b""]"
candidate_ac9e1737528b32d4,소사경로당,마을회관및경로당,48890250,합천읍,35.635908,128.1523164,"[""라마59a37b""]"
candidate_acc5361eefab6c61,와리원촌경로당,마을회관및경로당,48890350,율곡면,35.6196698,128.1932629,"[""라마62b36a""]"
candidate_aceaf0c8553fe65b,청계경로당,마을회관및경로당,48890340,야로면,35.69331471,128.2004455,"[""라마63a44a""]"
candidate_aebd018f588bca57,관음경로당,마을회관및경로당,48890460,용주면,35.5777524,128.0998307,"[""라마54a31a"",""라마54a31b""]"
candidate_aec34b1df3a60d2a,송정마을경로당,경로당,48890450,대병면,35.49730546,128.035217,[]
candidate_aecc1bf4abeec962,신촌경로당,경로당,48890250,합천읍,35.6105318,128.1040327,"[""라마54b35a""]"
candidate_aff42dd991c9f0c1,백자동경로당,경로당,48890250,합천읍,35.6060114,128.1091592,"[""라마55a34b""]"
candidate_b03bcc10bed18ca7,초계경로당,경로당,48890360,초계면,35.5573767,128.2680623,"[""라마69b29a""]"
candidate_b0ae13e6d4e165b1,적중경로당,경로당,48890400,적중면,35.54734996,128.2809617,"[""라마70b28a""]"
candidate_b0d39b45dfb41f1c,정대1구 경로당,마을회관및경로당,48890340,야로면,35.6965222,128.1678227,"[""라마60a44b""]"
candidate_b11000863fe3db55,원장단경로당,마을회관및경로당,48890450,대병면,35.5109019,128.0474599,"[""라마49b23b"",""라마49b24a""]"
candidate_b116e4a6d976f829,비기경로당,마을회관및경로당,48890440,가회면,35.4535019,128.0461152,"[""라마49b17b""]"
candidate_b1f696ed68a6c414,건태경로당,마을회관및경로당,48890370,쌍책면,35.6083804,128.2538651,"[""라마68a34b"",""라마68a35a""]"
